id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
507407,Male,45,1,28.0,0,1-2 Year,Yes,47721.0,26.0,103,1
229224,Male,35,1,45.0,1,1-2 Year,No,39888.0,152.0,248,0
207639,Male,25,1,10.0,0,< 1 Year,Yes,2630.0,152.0,299,0
326949,Female,23,1,41.0,0,< 1 Year,Yes,2630.0,160.0,199,0
30431,Female,66,1,24.0,1,1-2 Year,No,32410.0,124.0,43,0
208911,Female,38,1,28.0,0,1-2 Year,Yes,30773.0,122.0,28,1
28713,Female,26,1,29.0,1,< 1 Year,No,28850.0,152.0,67,0
181788,Female,55,1,35.0,0,1-2 Year,Yes,38363.0,26.0,30,0
89180,Female,23,1,36.0,0,< 1 Year,Yes,26608.0,160.0,145,0
414761,Male,25,1,6.0,1,< 1 Year,No,38753.0,152.0,194,0
557,Male,25,1,15.0,1,< 1 Year,No,34661.0,160.0,207,0
213889,Female,23,1,45.0,0,< 1 Year,Yes,38998.0,152.0,168,0
101555,Male,47,1,28.0,0,1-2 Year,Yes,31873.0,26.0,144,1
225940,Male,41,1,48.0,1,1-2 Year,No,2630.0,15.0,20,0
213462,Male,35,1,9.0,0,1-2 Year,Yes,2630.0,156.0,62,0
76044,Male,64,1,24.0,0,1-2 Year,No,37491.0,147.0,265,0
338811,Male,63,1,30.0,0,1-2 Year,Yes,32317.0,124.0,20,0
319253,Male,47,1,8.0,0,1-2 Year,No,46337.0,124.0,189,0
455835,Male,45,1,28.0,0,1-2 Year,Yes,27851.0,122.0,112,1
185459,Male,71,1,28.0,0,> 2 Years,Yes,62375.0,26.0,258,0
153020,Male,45,1,40.0,1,1-2 Year,No,2630.0,152.0,119,0
236156,Male,25,1,28.0,0,< 1 Year,Yes,63504.0,124.0,234,0
220090,Male,40,1,39.0,0,1-2 Year,Yes,2630.0,156.0,286,0
159461,Female,48,1,28.0,0,1-2 Year,Yes,27373.0,26.0,275,0
189407,Female,28,1,35.0,1,< 1 Year,No,2630.0,152.0,18,0
371521,Female,31,1,8.0,1,1-2 Year,No,2630.0,156.0,116,0
425949,Female,27,1,8.0,1,< 1 Year,No,37274.0,152.0,223,0
19486,Male,24,1,33.0,1,< 1 Year,No,34907.0,152.0,64,0
297079,Female,28,1,35.0,1,< 1 Year,No,42188.0,152.0,267,0
136153,Female,25,1,8.0,1,< 1 Year,No,41238.0,152.0,271,0
346592,Female,28,1,4.0,1,< 1 Year,No,28859.0,152.0,65,0
307322,Female,22,1,3.0,0,< 1 Year,Yes,34753.0,152.0,290,0
311020,Male,27,1,3.0,0,< 1 Year,Yes,38705.0,152.0,261,0
39489,Male,24,1,11.0,1,< 1 Year,No,28110.0,152.0,279,0
432515,Female,41,1,50.0,0,1-2 Year,Yes,36437.0,26.0,48,1
307508,Female,23,1,15.0,0,< 1 Year,Yes,26403.0,152.0,134,0
8780,Male,22,1,46.0,1,< 1 Year,No,31747.0,152.0,290,0
37187,Female,69,1,28.0,0,1-2 Year,Yes,26934.0,124.0,118,0
11876,Female,24,1,15.0,0,< 1 Year,Yes,30624.0,152.0,227,0
204787,Female,50,1,33.0,1,1-2 Year,No,34332.0,26.0,83,0
464642,Male,61,1,3.0,1,1-2 Year,No,30374.0,26.0,113,0
20144,Male,23,1,29.0,1,< 1 Year,No,23205.0,152.0,23,0
192997,Male,64,1,28.0,0,1-2 Year,Yes,34610.0,26.0,270,0
46602,Male,33,1,11.0,0,< 1 Year,No,2630.0,1.0,293,0
142659,Male,64,1,33.0,0,1-2 Year,Yes,24605.0,124.0,138,1
188138,Male,32,1,45.0,0,< 1 Year,No,2630.0,152.0,16,0
506709,Female,40,1,41.0,0,1-2 Year,Yes,23232.0,124.0,137,1
368435,Female,39,1,48.0,1,1-2 Year,No,2630.0,156.0,173,0
131865,Male,42,1,28.0,0,1-2 Year,Yes,33858.0,124.0,259,0
55302,Male,43,1,28.0,0,1-2 Year,Yes,40476.0,26.0,19,0
85763,Male,43,1,28.0,0,1-2 Year,Yes,51047.0,122.0,207,1
21830,Female,23,1,30.0,1,< 1 Year,No,23727.0,152.0,231,0
98851,Female,23,1,43.0,0,1-2 Year,No,32710.0,156.0,63,0
70381,Male,39,1,30.0,0,1-2 Year,Yes,2630.0,163.0,161,0
95851,Male,60,1,45.0,0,1-2 Year,Yes,41526.0,26.0,159,0
61529,Female,24,1,50.0,1,< 1 Year,No,24800.0,152.0,162,0
369580,Male,26,1,28.0,1,< 1 Year,No,32399.0,152.0,290,0
207103,Male,24,1,37.0,1,< 1 Year,No,44556.0,152.0,54,0
68447,Female,25,1,28.0,0,< 1 Year,Yes,29037.0,152.0,217,0
53306,Female,23,1,28.0,0,1-2 Year,Yes,42112.0,26.0,62,0
195769,Female,35,1,28.0,0,1-2 Year,Yes,23213.0,124.0,88,0
436795,Female,36,1,28.0,0,1-2 Year,Yes,54231.0,13.0,65,1
348028,Male,54,1,28.0,0,1-2 Year,Yes,27154.0,26.0,218,0
412868,Female,24,1,18.0,1,< 1 Year,No,2630.0,152.0,168,0
188382,Male,43,1,29.0,0,1-2 Year,Yes,32190.0,124.0,212,0
181766,Male,70,1,28.0,0,1-2 Year,Yes,35256.0,26.0,281,0
363158,Female,74,1,28.0,0,1-2 Year,Yes,59126.0,124.0,138,0
128027,Male,55,1,4.0,0,1-2 Year,No,30424.0,124.0,151,0
40899,Female,42,1,39.0,1,1-2 Year,No,29303.0,124.0,131,0
242936,Female,43,1,28.0,0,1-2 Year,No,37789.0,26.0,156,0
285182,Female,24,1,8.0,1,< 1 Year,No,29004.0,152.0,15,0
70256,Male,70,1,8.0,0,1-2 Year,No,32892.0,26.0,181,0
184565,Female,32,1,28.0,1,< 1 Year,No,45018.0,152.0,25,0
184723,Male,28,1,30.0,1,< 1 Year,No,38579.0,152.0,291,0
108155,Male,24,1,15.0,1,< 1 Year,No,31156.0,152.0,124,0
370622,Female,29,1,25.0,1,< 1 Year,No,26664.0,152.0,75,0
122406,Male,22,1,5.0,0,< 1 Year,Yes,21841.0,152.0,181,0
309582,Male,30,1,46.0,1,< 1 Year,No,2630.0,152.0,75,0
253601,Male,48,1,28.0,0,1-2 Year,Yes,39307.0,26.0,202,1
486252,Female,39,1,15.0,1,1-2 Year,No,27879.0,152.0,276,0
483161,Female,22,1,8.0,1,< 1 Year,No,46931.0,152.0,111,0
319920,Female,28,1,28.0,1,< 1 Year,No,31541.0,152.0,278,0
272699,Female,37,1,50.0,1,1-2 Year,No,31852.0,121.0,152,0
32997,Male,47,1,28.0,0,1-2 Year,Yes,45913.0,124.0,130,0
108837,Male,36,1,28.0,0,1-2 Year,Yes,22010.0,156.0,132,1
20511,Male,24,1,3.0,1,< 1 Year,No,46725.0,152.0,47,0
220098,Female,29,1,28.0,1,< 1 Year,No,53920.0,152.0,264,0
337012,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,113,0
253252,Male,32,1,46.0,1,< 1 Year,No,31457.0,152.0,82,0
399637,Female,23,1,8.0,1,< 1 Year,No,32561.0,152.0,222,0
305552,Male,35,1,47.0,0,1-2 Year,Yes,33543.0,26.0,285,1
92084,Male,75,1,50.0,1,1-2 Year,No,36940.0,69.0,298,0
345882,Male,23,1,6.0,0,< 1 Year,Yes,26384.0,152.0,149,0
395145,Female,25,1,18.0,1,< 1 Year,No,2630.0,160.0,177,0
441410,Male,35,1,35.0,0,1-2 Year,Yes,28763.0,163.0,108,1
21321,Male,25,1,36.0,0,< 1 Year,Yes,27724.0,152.0,42,0
122414,Male,70,1,43.0,1,1-2 Year,No,2630.0,26.0,175,0
315326,Female,29,1,30.0,0,1-2 Year,Yes,2630.0,124.0,139,0
344,Male,25,1,25.0,1,< 1 Year,No,32856.0,152.0,275,0
4879,Male,48,1,4.0,0,> 2 Years,Yes,22944.0,131.0,59,0
349009,Male,40,1,28.0,0,1-2 Year,Yes,41283.0,26.0,174,1
166625,Male,50,1,15.0,0,> 2 Years,Yes,2630.0,26.0,215,1
349573,Male,41,1,47.0,0,1-2 Year,Yes,29638.0,124.0,72,0
23138,Female,22,1,10.0,0,1-2 Year,Yes,30543.0,26.0,254,0
502785,Male,27,1,18.0,1,< 1 Year,No,27000.0,152.0,85,0
66934,Female,25,1,2.0,1,< 1 Year,No,26925.0,152.0,160,0
441270,Female,23,1,28.0,1,< 1 Year,No,45146.0,151.0,29,0
306500,Male,21,1,36.0,0,< 1 Year,No,32137.0,152.0,179,0
61097,Male,41,1,14.0,0,1-2 Year,Yes,2630.0,156.0,23,0
266245,Female,46,1,28.0,0,1-2 Year,Yes,59481.0,26.0,67,0
448607,Female,26,1,28.0,1,< 1 Year,No,30929.0,152.0,10,0
374313,Male,58,1,28.0,0,1-2 Year,Yes,2630.0,26.0,84,0
317618,Female,22,1,29.0,1,< 1 Year,No,38869.0,152.0,18,0
267621,Female,27,1,36.0,1,< 1 Year,No,2630.0,152.0,149,0
30413,Male,26,1,28.0,1,< 1 Year,No,37132.0,152.0,202,0
76780,Male,26,1,37.0,1,< 1 Year,Yes,2630.0,160.0,134,0
503336,Male,52,1,8.0,1,1-2 Year,No,44479.0,7.0,154,0
400191,Female,29,1,8.0,1,< 1 Year,No,27102.0,151.0,27,0
462997,Female,23,1,27.0,1,< 1 Year,No,30546.0,152.0,70,0
418133,Female,44,1,28.0,0,1-2 Year,Yes,48779.0,122.0,38,1
17347,Male,55,1,28.0,0,1-2 Year,Yes,27889.0,124.0,220,0
37743,Male,23,1,11.0,1,< 1 Year,No,34469.0,152.0,137,0
372397,Male,50,1,47.0,1,1-2 Year,Yes,21582.0,124.0,148,0
184140,Male,42,1,50.0,0,1-2 Year,Yes,2630.0,26.0,29,0
249436,Female,32,1,21.0,1,< 1 Year,No,26141.0,152.0,84,0
396796,Male,51,1,28.0,0,1-2 Year,Yes,42194.0,26.0,75,1
171067,Female,26,1,14.0,1,< 1 Year,No,27132.0,152.0,112,0
286262,Male,47,1,29.0,0,1-2 Year,Yes,31769.0,124.0,161,0
287393,Male,43,1,28.0,0,> 2 Years,Yes,30470.0,26.0,231,1
103360,Female,25,1,14.0,1,< 1 Year,No,22736.0,152.0,247,0
310650,Male,44,1,28.0,0,1-2 Year,No,2630.0,156.0,197,0
72990,Male,28,1,30.0,1,< 1 Year,No,28059.0,151.0,153,0
311040,Male,22,1,21.0,1,< 1 Year,No,31905.0,152.0,245,0
485742,Male,38,1,33.0,0,1-2 Year,Yes,34796.0,26.0,100,1
108690,Male,26,1,27.0,1,< 1 Year,No,26362.0,152.0,159,0
262752,Male,47,1,28.0,0,1-2 Year,Yes,26504.0,26.0,188,0
303120,Female,37,1,39.0,0,1-2 Year,Yes,33236.0,26.0,260,0
178593,Male,41,1,28.0,0,1-2 Year,Yes,38513.0,122.0,276,1
41391,Female,21,1,27.0,0,< 1 Year,Yes,26035.0,160.0,16,0
193917,Male,25,1,36.0,0,< 1 Year,No,2630.0,152.0,277,0
85800,Female,61,1,48.0,1,1-2 Year,No,2630.0,26.0,179,0
175878,Female,30,1,46.0,0,< 1 Year,Yes,2630.0,152.0,176,0
222931,Male,50,1,31.0,0,> 2 Years,Yes,2630.0,124.0,136,0
337726,Male,50,1,29.0,0,1-2 Year,Yes,34302.0,26.0,114,1
85206,Male,24,1,28.0,1,< 1 Year,No,72379.0,152.0,67,0
45849,Male,54,1,29.0,0,1-2 Year,Yes,26343.0,124.0,125,1
345003,Male,39,1,46.0,0,1-2 Year,No,25144.0,154.0,194,0
389704,Female,22,1,21.0,1,< 1 Year,No,26173.0,152.0,231,0
500743,Female,35,1,28.0,0,1-2 Year,Yes,27140.0,154.0,145,1
62015,Male,24,1,41.0,1,< 1 Year,No,33128.0,152.0,251,0
336785,Female,41,1,33.0,0,1-2 Year,No,37610.0,124.0,86,1
284611,Male,35,1,28.0,0,> 2 Years,Yes,32763.0,26.0,285,0
253648,Male,24,1,6.0,1,< 1 Year,No,25482.0,152.0,183,0
32061,Male,45,1,28.0,0,1-2 Year,Yes,66627.0,124.0,52,1
96108,Female,28,1,28.0,1,< 1 Year,No,48613.0,152.0,34,0
378847,Male,39,1,47.0,0,1-2 Year,Yes,34867.0,26.0,168,0
90676,Male,45,1,28.0,0,1-2 Year,Yes,36997.0,124.0,114,1
216964,Female,32,1,33.0,0,< 1 Year,Yes,2630.0,152.0,148,0
409639,Male,22,1,49.0,1,< 1 Year,No,30244.0,152.0,201,0
490593,Male,73,1,28.0,1,1-2 Year,No,46460.0,26.0,34,0
498010,Male,54,1,28.0,1,1-2 Year,No,27181.0,26.0,110,0
139382,Female,42,1,20.0,0,1-2 Year,Yes,2630.0,26.0,106,0
62143,Female,24,1,36.0,1,< 1 Year,No,33757.0,152.0,115,0
262740,Male,43,1,28.0,1,1-2 Year,No,33778.0,24.0,111,0
409487,Male,46,1,38.0,0,1-2 Year,Yes,38121.0,157.0,262,1
232655,Male,36,1,28.0,0,1-2 Year,Yes,39996.0,122.0,101,0
274392,Female,50,1,28.0,0,1-2 Year,Yes,2630.0,26.0,67,0
157855,Female,45,1,47.0,1,1-2 Year,No,48718.0,154.0,20,0
342362,Male,26,1,8.0,1,1-2 Year,Yes,2630.0,124.0,280,0
85083,Male,26,1,21.0,1,< 1 Year,No,36152.0,152.0,287,0
37882,Female,23,1,8.0,1,< 1 Year,No,37800.0,152.0,218,0
94296,Female,21,1,50.0,1,< 1 Year,No,35831.0,152.0,31,0
432880,Male,54,1,40.0,1,1-2 Year,No,21043.0,124.0,295,0
217212,Female,47,1,28.0,0,1-2 Year,Yes,69856.0,26.0,144,1
212466,Male,37,1,3.0,0,> 2 Years,Yes,33144.0,124.0,64,0
368482,Male,66,1,30.0,1,1-2 Year,No,28315.0,152.0,57,0
278865,Female,24,1,27.0,1,< 1 Year,No,22355.0,152.0,151,0
17548,Female,33,1,45.0,0,< 1 Year,Yes,2630.0,152.0,112,1
275278,Female,22,1,15.0,1,< 1 Year,No,35898.0,152.0,98,0
217565,Female,25,1,8.0,1,< 1 Year,Yes,2630.0,152.0,189,0
61632,Male,49,1,28.0,1,1-2 Year,No,2630.0,26.0,96,0
4292,Male,27,1,45.0,0,< 1 Year,Yes,87273.0,152.0,140,0
304156,Male,62,1,28.0,0,1-2 Year,Yes,54231.0,26.0,142,0
485386,Female,34,1,28.0,0,1-2 Year,Yes,42473.0,26.0,181,1
283221,Male,29,1,25.0,1,< 1 Year,No,38023.0,152.0,61,0
94586,Male,21,1,44.0,0,< 1 Year,Yes,2630.0,152.0,124,0
129818,Female,47,1,11.0,0,1-2 Year,Yes,26226.0,124.0,215,0
321171,Male,24,1,23.0,1,< 1 Year,No,38407.0,152.0,223,0
442324,Female,41,1,28.0,0,1-2 Year,Yes,41534.0,26.0,196,1
152374,Male,76,1,1.0,0,1-2 Year,Yes,2630.0,133.0,38,0
424120,Male,46,1,14.0,0,1-2 Year,Yes,25762.0,157.0,251,1
118521,Male,45,1,3.0,0,1-2 Year,Yes,64703.0,26.0,282,0
355309,Male,49,1,28.0,0,1-2 Year,Yes,39925.0,26.0,35,1
306907,Male,47,1,8.0,0,> 2 Years,Yes,50260.0,124.0,60,0
170301,Male,40,1,28.0,0,1-2 Year,Yes,2630.0,26.0,65,0
268294,Male,33,1,28.0,1,< 1 Year,Yes,42075.0,26.0,236,0
379905,Male,27,1,50.0,1,< 1 Year,No,47212.0,152.0,289,0
112308,Female,44,1,28.0,0,1-2 Year,Yes,32243.0,26.0,104,1
49158,Male,21,1,8.0,0,< 1 Year,Yes,43495.0,152.0,30,0
474511,Male,37,1,28.0,1,1-2 Year,No,41713.0,26.0,243,0
274860,Male,31,1,8.0,1,1-2 Year,No,35135.0,154.0,170,0
374354,Male,49,1,28.0,1,1-2 Year,No,25500.0,26.0,277,0
37039,Female,80,1,4.0,0,> 2 Years,Yes,2630.0,156.0,170,0
473896,Male,41,1,28.0,0,> 2 Years,Yes,33605.0,26.0,14,1
310344,Female,26,1,29.0,1,< 1 Year,No,2630.0,152.0,170,0
331854,Male,27,1,18.0,1,< 1 Year,No,45831.0,152.0,290,0
272748,Male,45,1,41.0,0,1-2 Year,Yes,41841.0,26.0,192,0
325424,Female,28,1,37.0,0,< 1 Year,No,31304.0,152.0,119,0
209606,Female,25,1,29.0,1,< 1 Year,No,30055.0,152.0,282,0
217143,Female,25,1,16.0,1,< 1 Year,No,39635.0,152.0,86,0
171309,Male,65,1,8.0,0,> 2 Years,Yes,51914.0,26.0,34,1
485511,Female,21,1,46.0,1,< 1 Year,No,38934.0,152.0,122,0
138821,Male,23,1,8.0,1,< 1 Year,Yes,71446.0,152.0,177,0
217017,Male,26,1,35.0,0,< 1 Year,Yes,26034.0,152.0,279,0
369634,Female,28,1,28.0,1,< 1 Year,No,22933.0,152.0,203,0
51557,Male,45,1,37.0,1,1-2 Year,No,33898.0,152.0,112,0
104494,Male,52,1,13.0,0,1-2 Year,Yes,37455.0,124.0,204,0
72890,Male,49,1,28.0,0,1-2 Year,Yes,40328.0,26.0,249,1
50728,Male,36,1,28.0,0,< 1 Year,No,2630.0,1.0,299,0
252703,Male,49,1,30.0,0,1-2 Year,Yes,35251.0,124.0,257,1
98392,Male,21,1,45.0,1,< 1 Year,No,28860.0,160.0,290,0
276828,Female,22,1,15.0,0,< 1 Year,Yes,29165.0,152.0,34,0
17431,Female,72,1,28.0,1,1-2 Year,No,39545.0,26.0,63,0
380468,Female,63,1,28.0,0,1-2 Year,Yes,35456.0,122.0,254,0
195119,Male,51,1,28.0,1,1-2 Year,No,43426.0,26.0,37,0
342504,Male,24,1,8.0,1,< 1 Year,Yes,33927.0,152.0,236,0
66939,Female,53,1,28.0,0,> 2 Years,Yes,35781.0,124.0,273,0
413167,Female,28,1,22.0,1,< 1 Year,No,20255.0,152.0,137,0
54506,Male,35,1,32.0,0,1-2 Year,Yes,29478.0,124.0,263,0
300242,Male,28,1,3.0,1,< 1 Year,No,2630.0,152.0,231,0
50758,Male,38,1,28.0,1,1-2 Year,No,39200.0,152.0,297,0
298849,Female,22,1,30.0,1,< 1 Year,No,34378.0,152.0,90,0
47983,Male,43,1,28.0,0,1-2 Year,Yes,36767.0,26.0,149,1
470903,Female,42,1,14.0,0,1-2 Year,Yes,2630.0,26.0,148,1
5045,Female,61,1,26.0,1,1-2 Year,No,31263.0,124.0,120,0
400744,Male,64,1,28.0,1,1-2 Year,No,78878.0,26.0,126,0
428191,Female,37,1,13.0,0,1-2 Year,Yes,33150.0,154.0,172,1
68030,Male,35,1,28.0,1,1-2 Year,No,66883.0,152.0,149,0
351518,Male,54,1,28.0,1,1-2 Year,No,30517.0,152.0,137,0
62070,Male,55,1,17.0,0,1-2 Year,Yes,29455.0,26.0,226,0
286374,Male,41,1,18.0,1,1-2 Year,No,2630.0,124.0,79,0
296233,Female,68,1,28.0,0,1-2 Year,Yes,47081.0,55.0,247,0
319465,Female,56,1,8.0,1,1-2 Year,No,36500.0,26.0,219,0
337629,Male,30,1,2.0,0,< 1 Year,Yes,30655.0,160.0,232,0
307907,Male,43,1,8.0,0,> 2 Years,Yes,49482.0,26.0,53,0
152291,Female,24,1,11.0,1,< 1 Year,No,39779.0,152.0,46,0
114050,Male,45,1,28.0,0,1-2 Year,Yes,43708.0,26.0,139,0
18047,Male,57,1,48.0,1,1-2 Year,No,2630.0,124.0,39,0
110265,Female,22,1,9.0,0,< 1 Year,Yes,27314.0,26.0,261,0
85766,Male,24,1,32.0,0,< 1 Year,Yes,23789.0,152.0,287,0
424530,Female,52,1,28.0,0,1-2 Year,Yes,41373.0,3.0,246,1
193890,Female,37,1,28.0,1,1-2 Year,No,46679.0,29.0,265,0
96395,Male,21,1,30.0,1,< 1 Year,No,25295.0,160.0,106,0
41002,Male,62,1,7.0,0,1-2 Year,Yes,53921.0,124.0,226,0
154490,Female,24,1,46.0,1,< 1 Year,No,27830.0,152.0,298,0
160872,Male,23,1,28.0,0,1-2 Year,Yes,40092.0,26.0,170,0
365382,Female,30,1,30.0,1,< 1 Year,No,23873.0,152.0,208,0
316832,Female,21,1,46.0,0,< 1 Year,Yes,33661.0,152.0,47,0
484619,Female,32,1,29.0,1,< 1 Year,No,33804.0,152.0,197,0
258196,Female,45,1,48.0,0,1-2 Year,Yes,2630.0,15.0,61,1
85488,Male,75,1,28.0,1,1-2 Year,Yes,21472.0,26.0,56,0
197970,Female,30,1,4.0,1,1-2 Year,No,30020.0,157.0,187,0
203369,Female,28,1,30.0,0,1-2 Year,Yes,2630.0,26.0,73,0
282874,Female,55,1,41.0,0,< 1 Year,Yes,2630.0,26.0,213,0
73402,Female,64,1,28.0,0,1-2 Year,Yes,62388.0,26.0,185,1
294869,Male,23,1,17.0,1,< 1 Year,No,44425.0,152.0,220,0
244303,Male,55,1,28.0,0,1-2 Year,Yes,67495.0,26.0,160,0
470554,Male,24,1,12.0,1,< 1 Year,No,24949.0,152.0,274,0
114870,Female,77,1,46.0,0,1-2 Year,Yes,55776.0,11.0,261,0
279975,Male,25,1,11.0,1,< 1 Year,No,30640.0,152.0,104,0
324033,Male,46,1,45.0,0,> 2 Years,Yes,27499.0,26.0,102,1
87545,Male,42,1,45.0,0,1-2 Year,Yes,23048.0,26.0,272,0
165435,Female,33,1,48.0,0,1-2 Year,Yes,2630.0,26.0,111,0
281947,Male,43,1,15.0,1,1-2 Year,No,22815.0,26.0,59,0
213921,Male,40,1,28.0,0,1-2 Year,Yes,30704.0,124.0,200,0
290794,Female,77,1,28.0,1,1-2 Year,No,72904.0,124.0,246,0
390071,Female,35,1,15.0,0,1-2 Year,Yes,2630.0,156.0,95,1
161817,Female,41,1,14.0,0,1-2 Year,Yes,41524.0,124.0,269,0
160189,Male,35,1,28.0,0,1-2 Year,Yes,38004.0,124.0,43,1
166321,Female,64,1,11.0,1,1-2 Year,No,33274.0,152.0,187,0
295114,Female,40,1,23.0,0,1-2 Year,Yes,2630.0,156.0,101,0
221630,Female,24,1,11.0,0,< 1 Year,Yes,31722.0,26.0,137,1
174560,Male,24,1,29.0,1,< 1 Year,No,23773.0,152.0,119,0
97757,Male,25,1,41.0,1,< 1 Year,No,22132.0,152.0,25,0
83735,Male,46,1,28.0,1,1-2 Year,No,2630.0,26.0,103,0
85177,Female,25,1,28.0,0,< 1 Year,No,55858.0,152.0,126,0
92352,Male,28,1,3.0,1,< 1 Year,No,36462.0,154.0,170,0
221887,Male,27,1,18.0,1,< 1 Year,No,26621.0,152.0,55,0
4459,Male,24,1,29.0,1,< 1 Year,No,52496.0,152.0,127,0
412181,Male,46,1,28.0,0,1-2 Year,Yes,42766.0,25.0,68,1
243088,Female,21,1,28.0,0,1-2 Year,Yes,63293.0,124.0,31,0
481886,Female,26,1,6.0,1,< 1 Year,No,31527.0,152.0,37,0
384124,Female,22,1,30.0,1,< 1 Year,No,28833.0,152.0,110,0
292388,Male,40,1,0.0,0,1-2 Year,Yes,2630.0,26.0,295,0
183884,Female,21,1,13.0,1,< 1 Year,Yes,2630.0,152.0,205,0
318772,Female,23,1,28.0,1,< 1 Year,No,31796.0,152.0,225,0
102561,Female,30,1,29.0,1,< 1 Year,No,2630.0,152.0,83,0
134336,Female,21,1,10.0,0,< 1 Year,Yes,31417.0,160.0,126,0
201509,Female,42,1,3.0,0,1-2 Year,Yes,36884.0,124.0,232,0
261848,Male,72,1,43.0,0,1-2 Year,Yes,2630.0,26.0,139,0
17561,Male,23,1,15.0,0,< 1 Year,Yes,38924.0,152.0,24,0
15467,Male,22,1,28.0,0,1-2 Year,Yes,41359.0,124.0,228,0
53777,Male,31,1,8.0,0,1-2 Year,Yes,29987.0,156.0,289,0
231351,Female,49,1,28.0,1,1-2 Year,No,46975.0,26.0,227,0
256207,Female,41,1,28.0,0,1-2 Year,Yes,41499.0,26.0,284,1
282509,Female,73,1,35.0,1,1-2 Year,No,29715.0,124.0,231,0
147853,Female,22,1,8.0,1,< 1 Year,No,83013.0,152.0,116,0
199995,Female,24,1,29.0,1,< 1 Year,No,23321.0,152.0,79,0
306786,Female,51,1,28.0,0,> 2 Years,Yes,48767.0,122.0,96,0
463550,Male,28,1,10.0,1,< 1 Year,No,28436.0,152.0,20,0
377051,Male,41,1,41.0,0,1-2 Year,No,2630.0,152.0,211,0
330641,Male,35,1,2.0,0,1-2 Year,Yes,36716.0,124.0,199,0
507272,Male,27,1,15.0,1,< 1 Year,No,27051.0,152.0,31,0
140362,Female,59,1,28.0,0,1-2 Year,Yes,35090.0,26.0,136,0
194304,Male,55,1,28.0,0,1-2 Year,Yes,42063.0,26.0,134,0
74899,Female,59,1,28.0,0,1-2 Year,Yes,35738.0,124.0,62,0
95808,Female,30,1,41.0,0,< 1 Year,Yes,2630.0,156.0,146,0
152243,Male,23,1,45.0,0,< 1 Year,Yes,50284.0,152.0,38,0
354914,Male,36,1,29.0,0,1-2 Year,Yes,38997.0,122.0,199,0
261808,Male,39,1,28.0,0,1-2 Year,Yes,24873.0,124.0,258,1
132817,Male,22,1,37.0,1,< 1 Year,No,41524.0,152.0,190,0
507633,Female,29,1,21.0,1,< 1 Year,No,25109.0,152.0,258,0
102148,Female,23,1,36.0,1,< 1 Year,No,51782.0,152.0,12,0
373523,Male,25,1,50.0,1,< 1 Year,No,30474.0,152.0,49,0
192800,Male,43,1,19.0,0,1-2 Year,Yes,30901.0,124.0,217,0
57384,Female,41,1,28.0,1,1-2 Year,No,38709.0,122.0,226,0
463386,Female,27,1,44.0,1,< 1 Year,No,13190.0,152.0,154,0
172751,Male,51,1,8.0,0,1-2 Year,Yes,2630.0,154.0,262,0
33355,Male,28,1,41.0,0,< 1 Year,Yes,27372.0,152.0,145,0
274871,Female,23,1,46.0,1,< 1 Year,No,26647.0,26.0,104,0
171020,Male,56,1,33.0,1,1-2 Year,Yes,33292.0,124.0,259,0
420601,Male,50,1,35.0,0,1-2 Year,Yes,2630.0,157.0,76,1
263952,Female,28,1,36.0,1,< 1 Year,No,35208.0,152.0,38,0
312058,Female,42,1,28.0,1,1-2 Year,No,26967.0,124.0,277,0
312250,Female,27,1,3.0,1,< 1 Year,No,19562.0,152.0,215,0
103892,Male,52,1,46.0,0,1-2 Year,Yes,2630.0,124.0,187,0
184317,Male,43,1,28.0,1,1-2 Year,No,48984.0,26.0,41,0
233015,Male,59,1,28.0,0,1-2 Year,Yes,31522.0,125.0,284,0
57828,Female,23,1,33.0,1,< 1 Year,No,31860.0,152.0,161,0
273639,Male,60,1,8.0,0,1-2 Year,Yes,43568.0,26.0,79,0
30289,Male,43,1,15.0,0,1-2 Year,Yes,30769.0,14.0,179,0
231290,Male,30,1,49.0,1,< 1 Year,No,14098.0,152.0,110,0
9391,Male,26,1,2.0,1,< 1 Year,No,47303.0,152.0,30,0
340072,Male,52,1,28.0,0,1-2 Year,Yes,57420.0,124.0,171,0
436240,Female,33,1,28.0,0,1-2 Year,Yes,26988.0,157.0,55,1
245079,Female,21,1,43.0,1,< 1 Year,No,31238.0,160.0,283,0
318337,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,26.0,112,0
242313,Female,34,1,30.0,0,1-2 Year,Yes,36521.0,152.0,179,0
288362,Female,24,1,46.0,0,< 1 Year,Yes,51693.0,160.0,221,1
375821,Male,22,1,15.0,0,< 1 Year,Yes,2630.0,152.0,265,0
307131,Male,47,1,46.0,1,1-2 Year,No,19240.0,124.0,161,0
235765,Female,25,1,15.0,1,< 1 Year,Yes,2630.0,152.0,91,0
366489,Female,45,1,28.0,0,1-2 Year,Yes,32301.0,25.0,232,0
305331,Female,24,1,41.0,0,< 1 Year,Yes,38416.0,152.0,283,0
369723,Male,60,1,8.0,0,1-2 Year,Yes,30792.0,26.0,193,0
79194,Male,21,1,3.0,1,< 1 Year,No,41406.0,160.0,202,0
